# code;components;@POWER_SUPPLY;@IDEAL_FOR_ENVIRONMENT;@MANUFACTURER;@COLOR;@MIN_MAX_NOMINAL_CAPACITY;@CONDENSER_MATERIAL;@BACKLIT_REMOTE_CONTROL;@STABLE_TEMPERATURE_CONTROL;@EVAPORATOR_TEMPERATURE_INDICATOR;@BREEZE_FUNCTION;@DEHUMIDIFICATION;@ANTI_BACTERIA_FILTER;@CLEAR_FILTER_WARNING;@ANTI_CORROSION_PROTECTION;@MEMORY;@TURBO;@SWING;@VENTILATION_SPEED_REGULATION;@SLEEP;@TIMER;@WIDTH;@PACKAGE_CONTENT;@NET_WEIGHT;@GROSS_WEIGHT;@DEPTH;@HEIGHT;@EER;@REFRIGERANT_GAS;@CAPACITY;@PRODUCT_WARRANTY;@CONDENSER_TYPE;@AIR_FLOW;@LIQUID_LINE_DIAMETER;@INTERNAL_NOISE_LEVEL;@EXTERNAL_NOISE_LEVEL;@REMOTE_CONTROL;@SUCTION_LINE_DIAMETER;@SERPENTINE_MATERIAL;@LEFT_RIGHT_AIR_CONTROL;@UP_DOWN_AIR_CONTROL;@ENERGY_CONSUMPTION;@COMPRESSOR_TECNOLOGY;@PHASE;@COOLING_POWER;@VOLTAGE;@EAN_CODE;@CYCLE;@ELETRIC_COOLING_CURRENT;@ENERGETIC_CLASSIFICATION_INMETRO;@CAPACITY_BTU;@HEATING_POWER;@ELETRIC_HEATING_CURRENT;@FREQUENCY;catalogVersion
2389;Evaporadora_2389:centralArProductCatalog:Online;condenser;;LG;Branco;3000/12000/13200;;false;false;true;false;true;true;false;true;true;true;true;true;true;true;718;;;;235;483;3,24;R410-A;12000;A garantia deste produto é de 1 ano do equipamento e 10 anos do compressor concedido pela Lg conforme descrito no Manual do fabricante.;;27/12,5;3/8 pol;41/35/27/19;51;true;1/4 pol;coper;manual;automatic;22,8;inverter;singlePhase;1085W;220V;7893299912856;cold;6A;a_inmetro;12000;;;60;centralArProductCatalog:Online
2390;Evaporadora_2390:centralArProductCatalog:Staged;condenser;;LG;Branco;3685/19000/20000;;false;false;true;false;true;true;false;true;true;true;true;true;true;true;770;;;;288;545;3,24;R410-A;18000;A garantia deste produto é de 1 ano do equipamento e 10 anos do compressor concedido pela Lg conforme descrito no Manual do fabricante.;;38/19;1/2 pol;42/40/35/29;51;true;1/4 pol;coper;manual;automatic;36,1;inverter;singlePhase;1720W;220V;7893299912870;cold;7,8A;a_inmetro;18000;;;60;centralArProductCatalog:Staged
2390;Evaporadora_2390:centralArProductCatalog:Online;condenser;;LG;Branco;3685/19000/20000;;false;false;true;false;true;true;false;true;true;true;true;true;true;true;770;;;;288;545;3,24;R410-A;18000;A garantia deste produto é de 1 ano do equipamento e 10 anos do compressor concedido pela Lg conforme descrito no Manual do fabricante.;;38/19;1/2 pol;42/40/35/29;51;true;1/4 pol;coper;manual;automatic;36,1;inverter;singlePhase;1720W;220V;7893299912870;cold;7,8A;a_inmetro;18000;;;60;centralArProductCatalog:Online
2391;Evaporadora_2391:centralArProductCatalog:Staged;condenser;;LG;Branco;3500/22000/24500;;false;false;true;false;true;true;false;true;true;true;true;true;true;true;870;;;;330;650;3,26;R410-A;24000;A garantia deste produto é de 1 ano do equipamento e 10 anos do compressor concedido pela Lg conforme descrito no Manual do fabricante.;;49/20;5/8 pol;46/40/36/28;55;true;1/4 pol;coper;manual;automatic;41,6;inverter;singlePhase;1980W;220V;7893299912894;cold;8,2A;a_inmetro;22000;;;60;centralArProductCatalog:Staged
2391;Evaporadora_2391:centralArProductCatalog:Online;condenser;;LG;Branco;3500/22000/24500;;false;false;true;false;true;true;false;true;true;true;true;true;true;true;870;;;;330;650;3,26;R410-A;24000;A garantia deste produto é de 1 ano do equipamento e 10 anos do compressor concedido pela Lg conforme descrito no Manual do fabricante.;;49/20;5/8 pol;46/40/36/28;55;true;1/4 pol;coper;manual;automatic;41,6;inverter;singlePhase;1980W;220V;7893299912894;cold;8,2A;a_inmetro;22000;;;60;centralArProductCatalog:Online
2392;Evaporadora_2392:centralArProductCatalog:Staged;condenser;;LG;Branco;2010/9000/10000;;false;false;false;false;true;true;false;true;true;true;true;true;true;true;717;;;;230;483;3,24;R410-A;9000;A garantia deste produto é de 1 ano do equipamento e 10 anos do compressor concedido pela Lg conforme descrito no Manual do fabricante.;;27/7,5;3/8 pol;42/36/28/22;50;true;1/4 pol;coper;manual;automatic;17,1;inverter;singlePhase;815W;220V;7893299912917;hotCold;4,5A;a_inmetro;9000;750W;4,3A;60;centralArProductCatalog:Staged
2392;Evaporadora_2392:centralArProductCatalog:Online;condenser;;LG;Branco;2010/9000/10000;;false;false;false;false;true;true;false;true;true;true;true;true;true;true;717;;;;230;483;3,24;R410-A;9000;A garantia deste produto é de 1 ano do equipamento e 10 anos do compressor concedido pela Lg conforme descrito no Manual do fabricante.;;27/7,5;3/8 pol;42/36/28/22;50;true;1/4 pol;coper;manual;automatic;17,1;inverter;singlePhase;815W;220V;7893299912917;hotCold;4,5A;a_inmetro;9000;750W;4,3A;60;centralArProductCatalog:Online
2393;Evaporadora_2393:centralArProductCatalog:Staged;condenser;;LG;Branco;3000/12000/13200;;false;false;true;false;true;true;false;true;true;true;true;true;true;true;717;;;;230;483;3,24;R410-A;12000;A garantia deste produto é de 1 ano do equipamento e 10 anos do compressor concedido pela Lg conforme descrito no Manual do fabricante.;;27/12,5;3/8 pol;41/35/27/21;51;true;1/4 pol;coper;manual;automatic;22,8;inverter;singlePhase;1085W;220V;7893299912931;hotCold;6A;a_inmetro;12000;975W;5,5A;60;centralArProductCatalog:Staged
2393;Evaporadora_2393:centralArProductCatalog:Online;condenser;;LG;Branco;3000/12000/13200;;false;false;true;false;true;true;false;true;true;true;true;true;true;true;717;;;;230;483;3,24;R410-A;12000;A garantia deste produto é de 1 ano do equipamento e 10 anos do compressor concedido pela Lg conforme descrito no Manual do fabricante.;;27/12,5;3/8 pol;41/35/27/21;51;true;1/4 pol;coper;manual;automatic;22,8;inverter;singlePhase;1085W;220V;7893299912931;hotCold;6A;a_inmetro;12000;975W;5,5A;60;centralArProductCatalog:Online
2394;Evaporadora_2394:centralArProductCatalog:Staged;condenser;;LG;Branco;3685/18000/18300;;false;false;true;false;true;true;false;true;true;true;true;true;true;true;770;;;;288;545;3,24;R410-A;18000;A garantia deste produto é de 1 ano do equipamento e 10 anos do compressor concedido pela Lg conforme descrito no Manual do fabricante.;;38/19;1/2 pol;42/40/35/29;51;true;1/4 pol;coper;manual;automatic;34,2;inverter;singlePhase;1630W;220V;7893299912955;hotCold;7,4A;a_inmetro;18000;1540W;7A;60;centralArProductCatalog:Staged
2394;Evaporadora_2394:centralArProductCatalog:Online;condenser;;LG;Branco;3685/18000/18300;;false;false;true;false;true;true;false;true;true;true;true;true;true;true;770;;;;288;545;3,24;R410-A;18000;A garantia deste produto é de 1 ano do equipamento e 10 anos do compressor concedido pela Lg conforme descrito no Manual do fabricante.;;38/19;1/2 pol;42/40/35/29;51;true;1/4 pol;coper;manual;automatic;34,2;inverter;singlePhase;1630W;220V;7893299912955;hotCold;7,4A;a_inmetro;18000;1540W;7A;60;centralArProductCatalog:Online
2395;Evaporadora_2395:centralArProductCatalog:Staged;condenser;;LG;Branco;3500/22000/24500;;false;false;true;false;true;true;false;true;true;true;true;true;true;true;870;;;;320;655;3,24;R410-A;24000;A garantia deste produto é de 1 ano do equipamento e 10 anos do compressor concedido pela Lg conforme descrito no Manual do fabricante.;;50/21;5/8 pol;47/42/37/31;55;true;1/4 pol;coper;manual;automatic;41,8;inverter;singlePhase;1990W;220V;7893299912979;hotCold;9,6A;a_inmetro;22000;1890W;9,1A;60;centralArProductCatalog:Staged
2395;Evaporadora_2395:centralArProductCatalog:Online;condenser;;LG;Branco;3500/22000/24500;;false;false;true;false;true;true;false;true;true;true;true;true;true;true;870;;;;320;655;3,24;R410-A;24000;A garantia deste produto é de 1 ano do equipamento e 10 anos do compressor concedido pela Lg conforme descrito no Manual do fabricante.;;50/21;5/8 pol;47/42/37/31;55;true;1/4 pol;coper;manual;automatic;41,8;inverter;singlePhase;1990W;220V;7893299912979;hotCold;9,6A;a_inmetro;22000;1890W;9,1A;60;centralArProductCatalog:Online
2396;Evaporadora_2396:centralArProductCatalog:Staged;condenser;;LG;Branco;6035/32000/38000;;false;false;true;false;true;true;false;true;true;true;true;true;true;true;950;;;;330;832;3,24;R410-A;36000;A garantia deste produto é de 1 ano do equipamento e 10 anos do compressor concedido pela Lg conforme descrito no Manual do fabricante.;;71/32;5/8 pol;52/47/43/34;59;true;3/8 pol;coper;manual;automatic;60,8;inverter;singlePhase;2895W;220V;7893299912214;hotCold;12,3A;a_inmetro;36000;2235W;10,5A;60;centralArProductCatalog:Staged
2396;Evaporadora_2396:centralArProductCatalog:Online;condenser;;LG;Branco;6035/32000/38000;;false;false;true;false;true;true;false;true;true;true;true;true;true;true;950;;;;330;832;3,24;R410-A;36000;A garantia deste produto é de 1 ano do equipamento e 10 anos do compressor concedido pela Lg conforme descrito no Manual do fabricante.;;71/32;5/8 pol;52/47/43/34;59;true;3/8 pol;coper;manual;automatic;60,8;inverter;singlePhase;2895W;220V;7893299912214;hotCold;12,3A;a_inmetro;36000;2235W;10,5A;60;centralArProductCatalog:Online
2397;Evaporadora_2397:centralArProductCatalog:Staged;evaporator;;Agratto;Branco;;;false;false;false;false;false;false;false;false;false;false;false;true;false;false;;;;;;;;;;A garantia deste produto é de 1 ano concedido pela Agratto conforme descrito no Manual do fabricante.;;2150;;68;68;true;;;manual;automatic;26,56;onOff;singlePhase;240W;220V;;;;;150;;;60;centralArProductCatalog:Staged
2397;Evaporadora_2397:centralArProductCatalog:Online;evaporator;;Agratto;Branco;;;false;false;false;false;false;false;false;false;false;false;false;true;false;false;;;;;;;;;;A garantia deste produto é de 1 ano concedido pela Agratto conforme descrito no Manual do fabricante.;;2150;;68;68;true;;;manual;automatic;26,56;onOff;singlePhase;240W;220V;;;;;150;;;60;centralArProductCatalog:Online
2398;Evaporadora_2398:centralArProductCatalog:Staged;evaporator;;Agratto;Branco;9000;;true;true;true;false;true;false;true;true;false;true;true;true;true;true;710;;;;295;505;3,25;R410-A;9000;A garantia deste produto é de 1 ano concedido pela Agratto conforme descrito no Manual do fabricante.;horizontal;530;3/8 pol;41;41;true;1/4 pol;coper;manual;automatic;15,8;inverter;singlePhase;2600W;220V;7898461967016;cold;5,5A;a_inmetro;9000;;;60;centralArProductCatalog:Staged
2398;Evaporadora_2398:centralArProductCatalog:Online;evaporator;;Agratto;Branco;9000;;true;true;true;false;true;false;true;true;false;true;true;true;true;true;710;;;;295;505;3,25;R410-A;9000;A garantia deste produto é de 1 ano concedido pela Agratto conforme descrito no Manual do fabricante.;horizontal;530;3/8 pol;41;41;true;1/4 pol;coper;manual;automatic;15,8;inverter;singlePhase;2600W;220V;7898461967016;cold;5,5A;a_inmetro;9000;;;60;centralArProductCatalog:Online
2415;Evaporadora_2415:centralArProductCatalog:Staged;condenser;;Carrier;Branco;29000;;false;false;false;false;true;true;false;false;false;false;true;true;true;true;452;;;;553;704;3,04;R410-A;30000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;1090/1870;3/8 pol;39;59;true;5/8 pol;coper;manual;automatic;58,8;onOff;singlePhase;2800W;220V;7898554872579;hotCold;13A;b_inmetro;29000;2800W;13A;60;centralArProductCatalog:Staged
2415;Evaporadora_2415:centralArProductCatalog:Online;condenser;;Carrier;Branco;29000;;false;false;false;false;true;true;false;false;false;false;true;true;true;true;452;;;;553;704;3,04;R410-A;30000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;1090/1870;3/8 pol;39;59;true;5/8 pol;coper;manual;automatic;58,8;onOff;singlePhase;2800W;220V;7898554872579;hotCold;13A;b_inmetro;29000;2800W;13A;60;centralArProductCatalog:Online
2433;Evaporadora_2433:centralArProductCatalog:Staged;evaporator;;Trane;Branco em vidro;3100/9000/9600;;false;true;true;false;true;true;false;true;true;true;true;true;true;true;777;;;;290;498;3,24;R410-A;9000;A garantia deste produto é de 3 anos concedido pela Trane conforme descrito no Manual do fabricante.;horizontal;380;1/4 pol;41/37/33;48;true;3/8 pol;coper;manual;automatic;17,1;inverter;singlePhase;1250W;220V;0751320798121;cold;7,2A;a_inmetro;9000;;;60;centralArProductCatalog:Staged
2433;Evaporadora_2433:centralArProductCatalog:Online;evaporator;;Trane;Branco em vidro;3100/9000/9600;;false;true;true;false;true;true;false;true;true;true;true;true;true;true;777;;;;290;498;3,24;R410-A;9000;A garantia deste produto é de 3 anos concedido pela Trane conforme descrito no Manual do fabricante.;horizontal;380;1/4 pol;41/37/33;48;true;3/8 pol;coper;manual;automatic;17,1;inverter;singlePhase;1250W;220V;0751320798121;cold;7,2A;a_inmetro;9000;;;60;centralArProductCatalog:Online
2435;Evaporadora_2435:centralArProductCatalog:Staged;condenser;;Trane;Branco em vidro;7200/18000/20000;;false;true;true;false;true;true;false;true;true;true;true;true;true;true;817;;;;328;553;3,25;R410-A;18000;A garantia deste produto é de 3 anos concedido pela Trane conforme descrito no Manual do fabricante.;horizontal;800;1/4 pol;42/41/35;48;true;1/2 pol;coper;manual;automatic;34,1;inverter;singlePhase;2300W;220V;0751320798145;cold;8A;a_inmetro;18000;;;60;centralArProductCatalog:Staged
2435;Evaporadora_2435:centralArProductCatalog:Online;condenser;;Trane;Branco em vidro;7200/18000/20000;;false;true;true;false;true;true;false;true;true;true;true;true;true;true;817;;;;328;553;3,25;R410-A;18000;A garantia deste produto é de 3 anos concedido pela Trane conforme descrito no Manual do fabricante.;horizontal;800;1/4 pol;42/41/35;48;true;1/2 pol;coper;manual;automatic;34,1;inverter;singlePhase;2300W;220V;0751320798145;cold;8A;a_inmetro;18000;;;60;centralArProductCatalog:Online
2436;Evaporadora_2436:centralArProductCatalog:Staged;condenser;;Trane;Branco em vidro;8630/24000/23200;;false;true;true;false;true;true;false;true;true;true;true;true;true;true;835;;;;360;605;3,24;R410-A;24000;A garantia deste produto é de 3 anos concedido pela Trane conforme descrito no Manual do fabricante.;horizontal;1100;1/4 pol;50/48/46;54;true;5/8 pol;coper;manual;automatic;45,6;inverter;singlePhase;2380W;220V;0751320798152;cold;10A;a_inmetro;24000;;;60;centralArProductCatalog:Staged
2436;Evaporadora_2436:centralArProductCatalog:Online;condenser;;Trane;Branco em vidro;8630/24000/23200;;false;true;true;false;true;true;false;true;true;true;true;true;true;true;835;;;;360;605;3,24;R410-A;24000;A garantia deste produto é de 3 anos concedido pela Trane conforme descrito no Manual do fabricante.;horizontal;1100;1/4 pol;50/48/46;54;true;5/8 pol;coper;manual;automatic;45,6;inverter;singlePhase;2380W;220V;0751320798152;cold;10A;a_inmetro;24000;;;60;centralArProductCatalog:Online
2443;Evaporadora_2443:centralArProductCatalog:Staged;evaporator;;Agratto;Branco;;;true;true;true;true;true;false;false;false;true;false;true;true;true;true;;;;;;;3,24;R410-A;11000;Garantia de 1 ano concedido pela Agratto conforme descrito no Manual do fabricante.;;410;;52;;true;;;manual;automatic;;onOff;singlePhase;1260W;220V;;cold;;;11000;;;60;centralArProductCatalog:Staged
2443;Evaporadora_2443:centralArProductCatalog:Online;evaporator;;Agratto;Branco;;;true;true;true;true;true;false;false;false;true;false;true;true;true;true;;;;;;;3,24;R410-A;11000;Garantia de 1 ano concedido pela Agratto conforme descrito no Manual do fabricante.;;410;;52;;true;;;manual;automatic;;onOff;singlePhase;1260W;220V;;cold;;;11000;;;60;centralArProductCatalog:Online
2448;Evaporadora_2448:centralArProductCatalog:Staged;condenser;;Trane;Branco;20800/51000/55200;;false;true;true;false;true;true;false;true;true;true;true;true;true;true;960;;;;370;1350;3,24;R410-A;60000;A garantia deste produto é de 3 anos concedido pela Trane conforme descrito no Manual do fabricante.;horizontal;1440/1600/1950;3/8 pol;52/48/45;61;true;3/4 pol;coper;manual;automatic;95,8;inverter;singlePhase;14940W;220V;0751320797438;hotCold;28A;a_inmetro;52000;14940W;28A;60;centralArProductCatalog:Staged
